#Bing while the button was pressed, I was trying to wave my left arm up and down in my head. Thinking nothing otherwise.
234 10.0 0.0 471.0 4512.307692307693 4036.410256410257 4381.025641025642 4524.102564102564 4494.358974358975 4732.307692307693 4344.615384615385 4381.025641025642 4717.435897435898 4026.1538461538466 3937.9487179487182 4200.000000000001 4588.717948717949 4379.48717948718 1603.0 1709.0 0.234 0.0312768779695034 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4 4  4  4  4 
2246 20.0 0.0 0.0 4524.615384615385 4097.435897435898 4399.48717948718 4552.307692307693 4520.512820512821 4776.410256410257 4367.179487179487 4417.435897435898 4750.256410256411 4065.6410256410263 3974.358974358975 4258.974358974359 4653.846153846154 4417.435897435898 1605.0 1711.0 2.246 2.1346468925476074 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2270 21.0 0.0 0.0 4518.461538461539 4081.0256410256416 4394.358974358975 4550.256410256411 4517.435897435898 4767.6923076923085 4359.48717948718 4404.102564102564 4734.358974358975 4052.820512820513 3961.0256410256416 4251.794871794872 4647.6923076923085 4415.8974358974365 1605.0 1711.0 2.27 2.1346468925476074 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2270 22.0 0.0 0.0 4519.48717948718 4078.9743589743593 4396.923076923077 4552.820512820514 4511.794871794872 4758.461538461539 4351.794871794872 4398.461538461539 4730.769230769231 4051.2820512820517 3960.0000000000005 4258.974358974359 4643.589743589744 4421.025641025642 1606.0 1710.0 2.27 2.1346468925476074 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2274 23.0 0.0 0.0 4532.820512820514 4090.2564102564106 4410.769230769231 4559.48717948718 4504.615384615385 4763.589743589744 4356.923076923077 4410.256410256411 4742.051282051282 4063.589743589744 3972.820512820513 4269.2307692307695 4650.256410256411 4431.794871794872 1605.0 1711.0 2.274 2.1346468925476074 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2286 24.0 0.0 0.0 4532.307692307693 4092.820512820513 4410.769230769231 4559.48717948718 4508.717948717949 4767.179487179488 4363.076923076924 4414.358974358975 4744.615384615386 4062.0512820512827 3967.1794871794878 4265.641025641026 4647.179487179488 4432.820512820514 1606.0 1710.0 2.286 2.1346468925476074 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2306 25.0 0.0 0.0 4521.025641025642 4090.7692307692314 4397.948717948719 4553.846153846154 4530.256410256411 4766.153846153847 4364.102564102564 4407.179487179487 4738.461538461539 4058.9743589743593 3955.8974358974365 4260.000000000001 4638.461538461539 4424.615384615385 1605.0 1711.0 2.306 2.1346468925476074 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2306 26.0 0.0 0.0 4521.538461538462 4094.358974358975 4394.871794871796 4554.358974358975 4540.512820512821 4776.923076923077 4374.871794871796 4414.358974358975 4749.2307692307695 4071.7948717948725 3967.1794871794878 4261.538461538462 4647.179487179488 4423.076923076924 1605.0 1710.0 2.306 2.1346468925476074 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2306 27.0 0.0 0.0 4523.076923076924 4093.8461538461543 4395.8974358974365 4555.8974358974365 4529.743589743591 4784.615384615386 4383.589743589744 4429.743589743591 4765.641025641026 4078.9743589743593 3978.461538461539 4262.051282051282 4657.435897435898 4425.128205128206 1605.0 1712.0 2.306 2.1346468925476074 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2308 28.0 0.0 0.0 4521.025641025642 4089.7435897435903 4397.435897435898 4555.384615384616 4522.564102564103 4783.076923076924 4383.589743589744 4433.846153846154 4766.153846153847 4075.8974358974365 3974.358974358975 4262.564102564103 4648.717948717949 4424.615384615385 1605.0 1710.0 2.308 2.1346468925476074 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2330 29.0 0.0 0.0 4535.8974358974365 4097.435897435898 4415.384615384616 4570.769230769231 4537.435897435898 4794.358974358975 4395.384615384616 4441.025641025642 4771.282051282052 4087.1794871794878 3977.9487179487182 4269.2307692307695 4649.2307692307695 4430.256410256411 1605.0 1711.0 2.33 2.1346468925476074 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2330 30.0 0.0 0.0 4558.974358974359 4116.410256410257 4435.8974358974365 4591.794871794872 4560.000000000001 4805.128205128206 4412.820512820514 4455.8974358974365 4785.128205128206 4104.102564102564 3993.8461538461543 4284.102564102564 4671.794871794872 4450.256410256411 1605.0 1710.0 2.33 2.1346468925476074 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2332 31.0 0.0 0.0 4567.179487179488 4123.076923076924 4440.512820512821 4592.820512820514 4565.641025641026 4797.948717948719 4413.846153846154 4460.512820512821 4785.641025641026 4107.179487179487 4007.692307692308 4297.435897435898 4690.256410256411 4470.769230769231 1605.0 1710.0 2.332 2.1346468925476074 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2339 32.0 0.0 0.0 4575.8974358974365 4123.589743589744 4448.205128205129 4593.333333333334 4563.076923076924 4800.512820512821 4409.2307692307695 4456.923076923077 4777.948717948719 4111.282051282052 4014.8717948717954 4305.641025641026 4697.435897435898 4481.025641025642 1605.0 1711.0 2.339 2.1346468925476074 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2361 33.0 0.0 0.0 4588.717948717949 4132.307692307693 4463.076923076924 4604.102564102564 4565.641025641026 4810.256410256411 4411.282051282052 4458.974358974359 4780.512820512821 4115.384615384616 4014.358974358975 4311.794871794872 4694.871794871796 4487.179487179488 1605.0 1711.0 2.361 2.1346468925476074 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2361 34.0 0.0 0.0 4589.2307692307695 4131.282051282052 4466.153846153847 4607.179487179488 4571.282051282052 4808.717948717949 4414.358974358975 4461.025641025642 4785.641025641026 4107.179487179487 4012.307692307693 4312.820512820514 4687.6923076923085 4490.769230769231 1604.0 1713.0 2.361 2.1346468925476074 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2363 35.0 0.0 0.0 4584.102564102564 4124.102564102564 4462.051282051282 4601.538461538462 4573.846153846154 4807.6923076923085 4416.923076923077 4460.000000000001 4782.051282051282 4110.256410256411 4013.333333333334 4308.205128205129 4692.820512820514 4488.717948717949 1606.0 1712.0 2.363 2.1346468925476074 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2371 36.0 0.0 0.0 4586.666666666667 4132.820512820514 4461.025641025642 4603.076923076924 4568.205128205129 4815.8974358974365 4419.48717948718 4467.179487179487 4785.128205128206 4130.769230769231 4015.3846153846157 4309.2307692307695 4700.000000000001 4490.769230769231 1605.0 1713.0 2.371 2.2597544193267822 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2395 37.0 0.0 0.0 4584.615384615385 4144.102564102564 4460.512820512821 4604.102564102564 4564.615384615385 4816.410256410257 4422.051282051282 4476.410256410257 4794.358974358975 4130.769230769231 4012.820512820513 4313.333333333334 4688.205128205129 4489.743589743591 1604.0 1713.0 2.395 2.2597544193267822 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2395 38.0 0.0 0.0 4577.948717948719 4139.48717948718 4455.8974358974365 4596.923076923077 4575.8974358974365 4806.666666666667 4425.128205128206 4474.871794871796 4796.410256410257 4110.769230769231 4007.1794871794878 4309.2307692307695 4675.384615384616 4476.923076923077 1605.0 1713.0 2.395 2.2597544193267822 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2402 39.0 0.0 0.0 4580.000000000001 4133.333333333334 4456.923076923077 4598.974358974359 4586.666666666667 4814.871794871796 4428.205128205129 4474.358974358975 4796.410256410257 4114.358974358975 4006.1538461538466 4305.641025641026 4683.589743589744 4470.769230769231 1605.0 1711.0 2.402 2.2597544193267822 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2405 40.0 0.0 0.0 4578.974358974359 4126.666666666667 4462.564102564103 4605.641025641026 4580.000000000001 4829.743589743591 4431.794871794872 4480.512820512821 4798.461538461539 4129.2307692307695 4010.2564102564106 4307.6923076923085 4692.307692307693 4478.461538461539 1604.0 1711.0 2.405 2.2597544193267822 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2426 41.0 0.0 0.0 4567.179487179488 4120.512820512821 4452.820512820514 4599.48717948718 4571.794871794872 4824.102564102564 4429.743589743591 4471.794871794872 4788.717948717949 4116.923076923077 4004.1025641025644 4302.564102564103 4680.512820512821 4473.333333333334 1605.0 1711.0 2.426 2.2597544193267822 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2426 42.0 0.0 0.0 4565.641025641026 4120.000000000001 4442.051282051282 4594.358974358975 4566.666666666667 4810.256410256411 4421.025641025642 4454.871794871796 4775.8974358974365 4096.410256410257 3992.307692307693 4293.846153846154 4668.205128205129 4461.538461538462 1604.0 1711.0 2.426 2.2597544193267822 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2426 43.0 0.0 0.0 4575.384615384616 4109.74358974359 4451.794871794872 4600.000000000001 4563.589743589744 4809.743589743591 4415.8974358974365 4454.871794871796 4784.615384615386 4103.076923076924 3996.410256410257 4297.435897435898 4675.8974358974365 4468.205128205129 1605.0 1713.0 2.426 2.2597544193267822 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2437 44.0 0.0 0.0 4574.871794871796 4102.564102564103 4459.48717948718 4597.948717948719 4573.846153846154 4816.410256410257 4418.974358974359 4463.589743589744 4800.512820512821 4121.025641025642 4006.1538461538466 4306.666666666667 4686.666666666667 4478.974358974359 1605.0 1712.0 2.437 2.2597544193267822 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2459 45.0 0.0 0.0 4568.205128205129 4113.846153846154 4446.153846153847 4586.666666666667 4581.538461538462 4812.307692307693 4416.410256410257 4468.205128205129 4800.000000000001 4124.102564102564 4007.1794871794878 4307.6923076923085 4688.717948717949 4476.410256410257 1604.0 1714.0 2.459 2.2597544193267822 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2459 46.0 0.0 0.0 4570.769230769231 4122.051282051282 4441.025641025642 4584.102564102564 4573.333333333334 4799.48717948718 4413.333333333334 4470.256410256411 4792.820512820514 4122.564102564103 4005.1282051282055 4304.102564102564 4686.666666666667 4472.820512820514 1605.0 1713.0 2.459 2.2597544193267822 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2459 47.0 0.0 0.0 4573.846153846154 4123.076923076924 4455.384615384616 4592.820512820514 4570.769230769231 4799.48717948718 4421.025641025642 4473.846153846154 4793.846153846154 4123.076923076924 4005.6410256410263 4306.153846153847 4687.179487179488 4475.8974358974365 1604.0 1714.0 2.459 2.2597544193267822 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2464 48.0 0.0 0.0 4571.794871794872 4120.000000000001 4460.000000000001 4602.051282051282 4575.8974358974365 4814.871794871796 4430.769230769231 4475.8974358974365 4798.974358974359 4121.538461538462 4007.1794871794878 4306.666666666667 4687.179487179488 4478.461538461539 1605.0 1715.0 2.464 2.3535850048065186 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2486 49.0 0.0 0.0 4567.179487179488 4108.717948717949 4450.256410256411 4601.538461538462 4571.282051282052 4817.948717948719 4430.769230769231 4477.435897435898 4797.435897435898 4121.025641025642 4004.615384615385 4300.000000000001 4682.051282051282 4472.307692307693 1604.0 1715.0 2.486 2.3535850048065186 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2486 50.0 0.0 0.0 4559.48717948718 4102.051282051282 4438.461538461539 4590.256410256411 4569.2307692307695 4812.307692307693 4422.564102564103 4474.358974358975 4788.205128205129 4115.8974358974365 4001.0256410256416 4293.846153846154 4674.358974358975 4462.051282051282 1605.0 1716.0 2.486 2.3535850048065186 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2488 51.0 0.0 0.0 4554.871794871796 4110.769230769231 4428.205128205129 4579.48717948718 4567.179487179488 4810.256410256411 4413.333333333334 4466.666666666667 4784.102564102564 4105.128205128206 3996.9230769230776 4295.384615384616 4670.256410256411 4456.923076923077 1604.0 1717.0 2.488 2.3535850048065186 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2496 52.0 0.0 0.0 4556.923076923077 4111.794871794872 4429.2307692307695 4584.102564102564 4555.384615384616 4802.564102564103 4409.2307692307695 4458.974358974359 4785.641025641026 4104.615384615385 3995.3846153846157 4296.410256410257 4672.820512820514 4459.48717948718 1605.0 1717.0 2.496 2.384861946105957 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2520 53.0 0.0 0.0 4556.410256410257 4104.102564102564 4438.461538461539 4591.794871794872 4558.461538461539 4805.128205128206 4411.794871794872 4454.871794871796 4779.48717948718 4116.923076923077 3997.9487179487182 4293.846153846154 4674.871794871796 4459.48717948718 1603.0 1716.0 2.52 2.384861946105957 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2520 54.0 0.0 0.0 4555.384615384616 4106.666666666667 4441.025641025642 4588.717948717949 4566.666666666667 4814.358974358975 4417.435897435898 4460.512820512821 4783.589743589744 4124.615384615385 4003.589743589744 4294.358974358975 4673.846153846154 4459.48717948718 1603.0 1718.0 2.52 2.384861946105957 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2520 55.0 0.0 0.0 4557.948717948719 4108.717948717949 4441.538461538462 4582.051282051282 4560.512820512821 4802.564102564103 4420.000000000001 4473.333333333334 4795.8974358974365 4117.948717948719 4006.1538461538466 4296.410256410257 4676.410256410257 4461.538461538462 1603.0 1717.0 2.52 2.384861946105957 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2533 56.0 0.0 0.0 4554.358974358975 4110.769230769231 4442.564102564103 4582.051282051282 4557.435897435898 4792.307692307693 4421.025641025642 4475.384615384616 4790.769230769231 4110.256410256411 4002.0512820512827 4296.410256410257 4677.435897435898 4457.948717948719 1603.0 1719.0 2.533 2.384861946105957 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2556 57.0 0.0 0.0 4558.974358974359 4104.102564102564 4441.025641025642 4590.769230769231 4563.589743589744 4798.461538461539 4419.48717948718 4465.128205128206 4780.000000000001 4115.8974358974365 4003.589743589744 4298.461538461539 4675.384615384616 4464.102564102564 1603.0 1718.0 2.556 2.384861946105957 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2556 58.0 0.0 0.0 4588.717948717949 4063.589743589744 4461.025641025642 4605.641025641026 4570.769230769231 4800.000000000001 4415.8974358974365 4457.948717948719 4784.102564102564 4120.000000000001 4006.1538461538466 4306.153846153847 4670.256410256411 4482.051282051282 1602.0 1719.0 2.556 2.384861946105957 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2556 59.0 0.0 0.0 4614.358974358975 4040.5128205128212 4485.128205128206 4607.6923076923085 4583.076923076924 4797.948717948719 4412.820512820514 4458.974358974359 4785.641025641026 4109.74358974359 3996.410256410257 4310.769230769231 4658.461538461539 4495.8974358974365 1603.0 1719.0 2.556 2.384861946105957 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2558 60.0 0.0 0.0 4602.564102564103 4081.0256410256416 4466.666666666667 4587.6923076923085 4585.641025641026 4797.435897435898 4412.307692307693 4458.974358974359 4781.025641025642 4103.076923076924 3988.717948717949 4311.794871794872 4654.358974358975 4498.461538461539 1603.0 1718.0 2.558 2.384861946105957 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2581 61.0 0.0 0.0 4570.769230769231 4121.538461538462 4438.461538461539 4577.435897435898 4563.076923076924 4792.307692307693 4414.358974358975 4458.974358974359 4782.051282051282 4105.128205128206 3989.23076923077 4312.307692307693 4660.000000000001 4482.564102564103 1604.0 1718.0 2.581 2.384861946105957 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2581 62.0 0.0 0.0 4555.384615384616 4123.589743589744 4439.48717948718 4584.102564102564 4552.307692307693 4798.974358974359 4415.384615384616 4461.025641025642 4781.025641025642 4105.128205128206 3987.1794871794878 4304.102564102564 4660.000000000001 4455.384615384616 1603.0 1717.0 2.581 2.384861946105957 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2582 63.0 0.0 0.0 4552.820512820514 4135.8974358974365 4439.48717948718 4585.641025641026 4560.000000000001 4812.820512820514 4414.871794871796 4459.48717948718 4778.461538461539 4110.256410256411 3987.692307692308 4293.846153846154 4665.641025641026 4441.025641025642 1604.0 1717.0 2.582 2.384861946105957 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2590 64.0 0.0 452.0 4546.666666666667 4162.051282051282 4431.794871794872 4590.256410256411 4559.48717948718 4807.179487179488 4417.435897435898 4460.512820512821 4783.076923076924 4116.410256410257 4002.0512820512827 4303.589743589744 4683.589743589744 4442.564102564103 1604.0 1716.0 2.59 2.384861946105957 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2612 65.0 0.0 483.0 4540.512820512821 4170.769230769231 4437.948717948719 4600.000000000001 4553.333333333334 4795.384615384616 4417.435897435898 4464.615384615385 4785.641025641026 4112.307692307693 4009.7435897435903 4318.461538461539 4693.846153846154 4447.179487179487 1605.0 1716.0 2.612 2.384861946105957 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2612 66.0 0.0 482.0 4536.923076923077 4178.461538461539 4443.589743589744 4607.179487179488 4554.871794871796 4801.025641025642 4415.384615384616 4461.025641025642 4782.564102564103 4109.2307692307695 4003.589743589744 4320.000000000001 4696.410256410257 4452.307692307693 1605.0 1715.0 2.612 2.384861946105957 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2613 67.0 0.0 500.0 4539.48717948718 4194.871794871796 4443.589743589744 4614.871794871796 4562.051282051282 4814.871794871796 4421.025641025642 4463.076923076924 4786.666666666667 4118.974358974359 4005.6410256410263 4327.6923076923085 4704.102564102564 4458.974358974359 1604.0 1717.0 2.613 2.384861946105957 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2621 68.0 0.0 498.0 4545.128205128206 4205.128205128206 4449.2307692307695 4622.051282051282 4566.153846153847 4812.820512820514 4428.717948717949 4471.794871794872 4797.435897435898 4134.358974358975 4013.8461538461543 4342.564102564103 4706.666666666667 4466.153846153847 1606.0 1715.0 2.621 2.509969472885132 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2649 69.0 0.0 496.0 4545.128205128206 4204.102564102564 4449.2307692307695 4619.48717948718 4567.6923076923085 4793.846153846154 4426.666666666667 4467.179487179487 4798.974358974359 4136.410256410257 4014.8717948717954 4344.102564102564 4704.102564102564 4474.358974358975 1605.0 1715.0 2.649 2.509969472885132 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2649 70.0 0.0 521.0 4540.512820512821 4201.025641025642 4445.641025641026 4615.384615384616 4569.743589743591 4793.846153846154 4425.128205128206 4457.948717948719 4792.820512820514 4127.6923076923085 4011.2820512820517 4344.102564102564 4703.589743589744 4475.8974358974365 1605.0 1715.0 2.649 2.509969472885132 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2650 71.0 0.0 473.0 4540.000000000001 4203.076923076924 4446.666666666667 4616.410256410257 4568.205128205129 4813.846153846154 4429.743589743591 4458.974358974359 4792.307692307693 4120.000000000001 4011.7948717948725 4351.282051282052 4701.025641025642 4468.205128205129 1605.0 1714.0 2.65 2.509969472885132 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2652 72.0 0.0 459.0 4547.179487179488 4203.589743589744 4448.717948717949 4615.8974358974365 4563.076923076924 4811.282051282052 4429.743589743591 4460.512820512821 4794.358974358975 4122.564102564103 4014.358974358975 4352.307692307693 4700.000000000001 4460.512820512821 1606.0 1715.0 2.652 2.509969472885132 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2674 73.0 0.0 484.0 4552.820512820514 4195.384615384616 4452.820512820514 4617.435897435898 4563.589743589744 4796.410256410257 4426.666666666667 4463.589743589744 4795.384615384616 4136.410256410257 4018.9743589743593 4349.2307692307695 4703.076923076924 4464.102564102564 1606.0 1714.0 2.674 2.509969472885132 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2674 74.0 0.0 471.0 4554.358974358975 4189.2307692307695 4458.461538461539 4619.48717948718 4571.794871794872 4807.6923076923085 4431.794871794872 4473.333333333334 4795.384615384616 4142.051282051282 4026.1538461538466 4352.307692307693 4705.128205128206 4473.333333333334 1606.0 1714.0 2.674 2.509969472885132 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2676 75.0 0.0 469.0 4549.2307692307695 4184.102564102564 4458.974358974359 4615.384615384616 4575.384615384616 4818.974358974359 4436.923076923077 4476.410256410257 4793.333333333334 4128.717948717949 4025.1282051282055 4356.410256410257 4704.102564102564 4473.846153846154 1606.0 1713.0 2.676 2.509969472885132 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2688 76.0 0.0 467.0 4546.666666666667 4173.333333333334 4456.923076923077 4609.2307692307695 4570.256410256411 4804.102564102564 4431.794871794872 4471.282051282052 4796.410256410257 4119.48717948718 4019.48717948718 4360.512820512821 4703.076923076924 4472.820512820514 1607.0 1712.0 2.688 2.509969472885132 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2708 77.0 0.0 411.0 4550.256410256411 4168.205128205129 4453.333333333334 4610.769230769231 4566.153846153847 4792.820512820514 4426.153846153847 4463.589743589744 4797.948717948719 4128.717948717949 4020.0000000000005 4365.641025641026 4703.589743589744 4472.307692307693 1606.0 1711.0 2.708 2.509969472885132 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2708 78.0 0.0 471.0 4552.307692307693 4171.794871794872 4447.179487179487 4611.794871794872 4569.743589743591 4798.461538461539 4427.179487179487 4456.923076923077 4787.179487179488 4127.6923076923085 4020.0000000000005 4365.128205128206 4698.974358974359 4463.589743589744 1607.0 1711.0 2.708 2.509969472885132 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2708 79.0 0.0 469.0 4552.307692307693 4169.2307692307695 4445.641025641026 4604.102564102564 4573.846153846154 4798.974358974359 4429.743589743591 4458.461538461539 4780.512820512821 4110.769230769231 4012.820512820513 4358.974358974359 4689.2307692307695 4457.435897435898 1606.0 1711.0 2.708 2.509969472885132 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2716 80.0 0.0 467.0 4553.846153846154 4166.666666666667 4445.641025641026 4602.564102564103 4572.820512820514 4793.333333333334 4429.743589743591 4462.051282051282 4784.615384615386 4104.615384615385 4009.23076923077 4357.435897435898 4688.205128205129 4460.512820512821 1606.0 1711.0 2.716 2.509969472885132 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2761 81.0 0.0 411.0 4554.871794871796 4168.205128205129 4442.564102564103 4605.641025641026 4570.256410256411 4795.384615384616 4429.743589743591 4458.974358974359 4785.641025641026 4109.74358974359 4014.358974358975 4361.025641025642 4695.384615384616 4459.48717948718 1606.0 1712.0 2.761 2.509969472885132 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2761 82.0 0.0 471.0 4554.358974358975 4161.025641025642 4441.538461538462 4597.948717948719 4569.2307692307695 4800.512820512821 4429.2307692307695 4456.923076923077 4781.025641025642 4113.846153846154 4013.333333333334 4362.564102564103 4691.282051282052 4459.48717948718 1605.0 1712.0 2.761 2.509969472885132 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2764 83.0 0.0 469.0 4551.794871794872 4152.307692307693 4435.384615384616 4592.307692307693 4570.769230769231 4800.000000000001 4426.666666666667 4458.974358974359 4783.076923076924 4110.769230769231 4006.666666666667 4358.974358974359 4680.512820512821 4460.000000000001 1605.0 1712.0 2.764 2.509969472885132 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2764 84.0 0.0 467.0 4543.076923076924 4150.256410256411 4425.641025641026 4595.8974358974365 4571.282051282052 4797.435897435898 4422.564102564103 4458.461538461539 4786.666666666667 4108.717948717949 4003.589743589744 4351.282051282052 4681.025641025642 4449.743589743591 1606.0 1714.0 2.764 2.6428961753845215 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2764 85.0 0.0 411.0 4540.512820512821 4151.794871794872 4424.615384615385 4592.307692307693 4568.205128205129 4796.923076923077 4417.435897435898 4456.410256410257 4785.641025641026 4115.8974358974365 4006.666666666667 4346.666666666667 4686.666666666667 4445.641025641026 1606.0 1712.0 2.764 2.6428961753845215 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2792 86.0 0.0 471.0 4553.333333333334 4162.051282051282 4427.179487179487 4586.666666666667 4563.589743589744 4796.410256410257 4415.8974358974365 4457.948717948719 4781.025641025642 4124.615384615385 4012.820512820513 4351.282051282052 4690.256410256411 4455.8974358974365 1605.0 1713.0 2.792 2.6428961753845215 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2792 87.0 0.0 469.0 4557.435897435898 4171.282051282052 4426.153846153847 4594.871794871796 4565.128205128206 4793.333333333334 4416.923076923077 4458.461538461539 4780.000000000001 4124.615384615385 4017.9487179487182 4361.025641025642 4694.871794871796 4464.102564102564 1606.0 1712.0 2.792 2.6428961753845215 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
2792 88.0 0.0 467.0 4554.871794871796 4168.717948717949 4432.307692307693 4603.589743589744 4577.435897435898 4793.333333333334 4423.076923076924 4463.589743589744 4791.794871794872 4124.102564102564 4022.564102564103 4366.153846153847 4698.461538461539 4465.641025641026 1605.0 1711.0 2.792 2.6428961753845215 0.0 0.0 0.0 0.0 0 4  4  4  4  4  4  4  4  4  4  4  4  4  4 
